media,n_samples,accuracy,macro_f1
CYA,261,0.8199233716475096,0.7956852895532142
MEAox,273,0.8021978021978022,0.7865615365615366
YES,291,0.7663230240549829,0.7164948435402981
PDA,303,0.7458745874587459,0.6968473680547984
OAT,296,0.6722972972972973,0.6400418117707838
CREA,265,0.6566037735849056,0.5848263787636706
