media,n_samples,accuracy,macro_f1
PDA,303,0.9933993399339934,0.9953439153439153
OAT,296,0.9898648648648649,0.9908320251177395
MEAox,273,0.9853479853479854,0.9780885780885781
CYA,261,0.9808429118773946,0.9804990606877398
CREA,265,0.9773584905660377,0.9810355253212396
YES,291,0.9725085910652921,0.9425417175417176
