media,n_samples,accuracy,macro_f1
PDA,271,0.7933579335793358,0.7388646468835147
CYA,292,0.7568493150684932,0.7248402820500686
MEAox,285,0.6982456140350877,0.6584913152323866
YES,265,0.6641509433962264,0.6055994082903525
OAT,291,0.6529209621993127,0.5757899182746439
CREA,284,0.573943661971831,0.5108945617874189
