media,n_samples,accuracy,macro_f1
CYA,285,0.9964912280701754,0.9966712898751734
OAT,260,0.9884615384615385,0.9879021879021879
CREA,293,0.9863481228668942,0.9912943325787362
MEAox,276,0.9855072463768116,0.9855107855107855
PDA,280,0.9821428571428571,0.965865598575879
YES,294,0.9795918367346939,0.9706130236381098
