media,n_samples,accuracy,macro_f1
CYA,272,0.6544117647058824,0.6019151939505921
MEAox,277,0.6028880866425993,0.525456172514996
PDA,282,0.574468085106383,0.5029226500089612
YES,267,0.5168539325842697,0.4355724170009883
OAT,299,0.4782608695652174,0.3979563013191332
CREA,292,0.3082191780821918,0.22968771716145664
