media,n_samples,accuracy,macro_f1
CYA,285,0.9859649122807017,0.9871783017414086
PDA,280,0.975,0.9490085017862795
YES,294,0.9693877551020408,0.95318237536634
CREA,293,0.9692832764505119,0.9693196711545337
OAT,260,0.9615384615384616,0.9478582478582479
MEAox,276,0.9528985507246377,0.9362913815744005
