media,n_samples,accuracy,macro_f1
CYA,261,0.9846743295019157,0.9855305072286203
PDA,303,0.9834983498349835,0.9833821205249778
OAT,296,0.9831081081081081,0.9860276231704803
MEAox,273,0.9706959706959707,0.9667177267177267
CREA,265,0.9622641509433962,0.959240760631738
YES,291,0.9621993127147767,0.929673721340388
