media,n_samples,accuracy,macro_f1
MEAox,277,0.8772563176895307,0.8190313174137414
CYA,272,0.8529411764705882,0.8268687768687768
PDA,282,0.8439716312056738,0.8040508816209752
OAT,299,0.8093645484949833,0.7537959037959039
YES,267,0.797752808988764,0.7497990024566367
CREA,292,0.7671232876712328,0.7354559688052512
