media,n_samples,accuracy,macro_f1
OAT,296,0.9797297297297297,0.9675131217988362
PDA,303,0.976897689768977,0.9730461073318216
CYA,261,0.9731800766283525,0.9619456015682429
MEAox,273,0.9560439560439561,0.9543184088638634
YES,291,0.9415807560137457,0.9015437295054368
CREA,265,0.9320754716981132,0.9266890530800305
