media,n_samples,accuracy,macro_f1
CYA,292,0.9897260273972602,0.9839022334597557
MEAox,285,0.9894736842105263,0.9912373049987729
PDA,271,0.988929889298893,0.984684065934066
OAT,291,0.9759450171821306,0.9681785681785682
CREA,284,0.9753521126760564,0.970506001997825
YES,265,0.9622641509433962,0.9667773434763727
