media,n_samples,accuracy,macro_f1
PDA,103,0.5922330097087378,0.45574860574860576
MEAox,116,0.5603448275862069,0.465218253968254
CYA,112,0.5,0.377703081232493
YES,125,0.44,0.35421455938697316
OAT,128,0.375,0.2927154195011338
CREA,98,0.21428571428571427,0.1394957983193277
