media,n_samples,accuracy,macro_f1
PDA,120,0.625,0.5704232804232804
CYA,106,0.5754716981132075,0.5042261904761904
OAT,109,0.5688073394495413,0.43386243386243384
YES,112,0.5446428571428571,0.4188389130249595
MEAox,112,0.5267857142857143,0.45187675070028005
CREA,123,0.3170731707317073,0.2455839450404668
