media,n_samples,accuracy,macro_f1
PDA,103,0.34951456310679613,0.24674918196044957
MEAox,116,0.28448275862068967,0.16199334434628548
CYA,112,0.24107142857142858,0.13838198838198837
YES,125,0.24,0.138266438636809
OAT,128,0.1484375,0.07411383300077395
CREA,98,0.1326530612244898,0.06949096880131363
