media,n_samples,accuracy,macro_f1
PDA,117,0.8717948717948718,0.8445346320346321
MEAox,99,0.8383838383838383,0.7952380952380953
CYA,117,0.8034188034188035,0.7246333132409081
OAT,113,0.7522123893805309,0.6879291251384275
YES,119,0.7478991596638656,0.6273544973544973
CREA,116,0.5862068965517241,0.4951827242524917
