media,n_samples,accuracy,macro_f1
PDA,115,0.9043478260869565,0.865909090909091
CYA,101,0.8613861386138614,0.7998695368558383
MEAox,125,0.856,0.807404610892983
YES,118,0.8050847457627118,0.7401606425702811
OAT,116,0.7844827586206896,0.7487344028520498
CREA,106,0.7169811320754716,0.6366402116402116
