,precision,recall,f1-score,support
Acremonium,0.8,0.8,0.8,5.0
Acremonium_alternatum,0.7142857142857143,1.0,0.8333333333333334,5.0
Acremonium_strictum,1.0,1.0,1.0,4.0
Alternaria,0.8,0.8,0.8,5.0
Arthrinium_phaeospermum,1.0,1.0,1.0,5.0
Ascospirella_lutea,0.3333333333333333,0.2,0.25,5.0
Aspergillus,1.0,0.6,0.75,5.0
Aspergillus_aculeatinus,1.0,0.5,0.6666666666666666,4.0
Aspergillus_arachidicola,1.0,1.0,1.0,5.0
Aspergillus_calidoustus,1.0,0.6,0.75,5.0
Aspergillus_creber,0.6666666666666666,1.0,0.8,4.0
Aspergillus_flavus,1.0,1.0,1.0,10.0
Aspergillus_lentulus,1.0,1.0,1.0,4.0
Aspergillus_minisclerotigenes,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_montevidensis,1.0,1.0,1.0,5.0
Aspergillus_neoglaber,0.75,0.75,0.75,4.0
Aspergillus_nomiae,1.0,0.8,0.8888888888888888,5.0
Aspergillus_occultus,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_pseudonomiae,1.0,1.0,1.0,5.0
Aspergillus_puniceus,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_thermomutatus,1.0,0.75,0.8571428571428571,4.0
Aspergillus_ustus,1.0,1.0,1.0,4.0
Aspergillus_uvarum,0.7333333333333333,0.8461538461538461,0.7857142857142857,13.0
Aspergillus_wentii,1.0,0.75,0.8571428571428571,4.0
Asteromyces_cruciatus,0.5,0.6,0.5454545454545454,5.0
Aureobasidium_melanogenum,1.0,1.0,1.0,5.0
Aureobasidium_pullulans,0.45454545454545453,1.0,0.625,5.0
Byssochlamys_spectabilis,0.0,0.0,0.0,4.0
Cladosporium,1.0,1.0,1.0,10.0
Cladosporium_delicatulum,1.0,1.0,1.0,5.0
Cladosporium_tenuissimum,0.625,1.0,0.7692307692307693,5.0
Cladosporium_varians,1.0,0.75,0.8571428571428571,4.0
Drechslera,1.0,0.8,0.8888888888888888,5.0
Epicoccum_nigrum,0.9,0.9,0.9,10.0
Fusarium_acuminatum,1.0,0.8,0.8888888888888888,5.0
Fusarium_chlamydosporum,0.6666666666666666,1.0,0.8,4.0
Fusarium_equiseti,1.0,0.4,0.5714285714285714,5.0
Fusarium_foetens,0.6666666666666666,0.8,0.7272727272727273,5.0
Fusarium_tricinctum,0.8888888888888888,0.8,0.8421052631578947,10.0
Hamigera_avellanea,1.0,1.0,1.0,4.0
Hamigera_avellanea var. alba,0.75,0.6,0.6666666666666666,5.0
Hypocrea_pulvinata,0.5714285714285714,0.8,0.6666666666666666,10.0
Hypocrea_sulphurea,1.0,1.0,1.0,5.0
Hypocrea_thelephoricola,1.0,0.75,0.8571428571428571,4.0
Mariannaea_elegans,1.0,1.0,1.0,5.0
Microdochium_nivale,1.0,1.0,1.0,5.0
Monascus_ruber,1.0,0.8,0.8888888888888888,5.0
Monilinia_fructigena,0.3333333333333333,0.2,0.25,5.0
Nigrospora_oryzae,0.6666666666666666,0.8571428571428571,0.75,14.0
Paecilomyces_maximus,1.0,0.8333333333333334,0.9090909090909091,12.0
Penicillago_kabunica,0.8,0.8,0.8,5.0
Penicilliopsis_zonata,0.8,0.8,0.8,5.0
Penicillium restrictum,0.0,0.0,0.0,5.0
Penicillium_allii-sativi,1.0,1.0,1.0,5.0
Penicillium_antarcticum,1.0,1.0,1.0,4.0
Penicillium_arizonense,0.75,0.75,0.75,4.0
Penicillium_atramentosum,0.6,0.75,0.6666666666666666,4.0
Penicillium_brasilianum,1.0,0.4,0.5714285714285714,5.0
Penicillium_camponotum,0.7142857142857143,1.0,0.8333333333333334,5.0
Penicillium_canescens,0.6923076923076923,1.0,0.8181818181818182,9.0
Penicillium_caseifulvum,0.0,0.0,0.0,4.0
Penicillium_chrysogenum,1.0,1.0,1.0,5.0
Penicillium_citrinum,1.0,0.25,0.4,4.0
Penicillium_coprobium,0.0,0.0,0.0,4.0
Penicillium_croceum,1.0,0.4,0.5714285714285714,5.0
Penicillium_damascenum,1.0,1.0,1.0,5.0
Penicillium_fagi,1.0,1.0,1.0,8.0
Penicillium_flavigenum,1.0,0.8,0.8888888888888888,5.0
Penicillium_frequentans,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
Penicillium_glabrum,1.0,0.875,0.9333333333333333,8.0
Penicillium_griseopurpureum,1.0,0.5,0.6666666666666666,4.0
Penicillium_hordei,1.0,0.6,0.75,5.0
Penicillium_janczewskii,0.6363636363636364,0.7777777777777778,0.7,9.0
Penicillium_jensenii,0.0,0.0,0.0,5.0
Penicillium_krskae,0.75,0.6,0.6666666666666666,5.0
Penicillium_manginii,0.4,0.4,0.4,5.0
Penicillium_neojanthinellum,0.75,0.9473684210526315,0.8372093023255814,19.0
Penicillium_ochrochloron,0.8181818181818182,0.9,0.8571428571428571,10.0
Penicillium_olsonii,1.0,1.0,1.0,4.0
Penicillium_onobense,0.8,0.8,0.8,15.0
Penicillium_piscarium,0.5,0.5,0.5,4.0
Penicillium_restrictum,0.875,0.7,0.7777777777777778,10.0
Penicillium_ribium,0.6,0.6,0.6,5.0
Penicillium_rotoruae,0.875,1.0,0.9333333333333333,14.0
Penicillium_ruben,0.8333333333333334,1.0,0.9090909090909091,5.0
Penicillium_rubens,1.0,1.0,1.0,4.0
Penicillium_scabrosum,1.0,1.0,1.0,9.0
Penicillium_soppii,0.7142857142857143,1.0,0.8333333333333334,5.0
Penicillium_steckii,1.0,1.0,1.0,5.0
Penicillium_velutinum,1.0,1.0,1.0,4.0
Penicillium_vulpinum,1.0,0.75,0.8571428571428571,4.0
Penicillium_waksmanii,1.0,0.8,0.8888888888888888,5.0
Penicillium_wotroi,1.0,0.8,0.8888888888888888,10.0
Pesisa_ostracoderma,1.0,1.0,1.0,5.0
Pezicula_carpinea,0.6666666666666666,0.5,0.5714285714285714,4.0
Phoma_americana,1.0,1.0,1.0,5.0
Phoma_epicoccina,0.5714285714285714,0.8,0.6666666666666666,5.0
Phoma_glomerata,1.0,1.0,1.0,5.0
Phoma_pomorum,0.75,1.0,0.8571428571428571,9.0
Phoma_sorghina,1.0,1.0,1.0,5.0
Purpureocillium_lilacinum,0.5294117647058824,1.0,0.6923076923076923,9.0
Rasamsonia_argillacea,0.2,0.2,0.2,5.0
Rasamsonia_eburnea,0.4,0.4,0.4,5.0
Rasamsonia_piperina,1.0,0.5,0.6666666666666666,4.0
Rhizomucor_pusillus,0.9,0.9,0.9,10.0
Rhizopus_microsporus,1.0,0.8,0.8888888888888888,5.0
Rhizopus_stolonifer,1.0,1.0,1.0,5.0
Sordaria_fimicola,1.0,1.0,1.0,4.0
Stemphylium_vesicarium,1.0,0.8,0.8888888888888888,5.0
Talaromyces_apiculatus,0.75,0.6,0.6666666666666666,5.0
Talaromyces_funiculosus,0.7142857142857143,1.0,0.8333333333333334,5.0
Thermoascus_verrucosus,0.5555555555555556,1.0,0.7142857142857143,5.0
Trichoderma,0.6666666666666666,1.0,0.8,4.0
Trichoderma_atroviride,0.8333333333333334,1.0,0.9090909090909091,5.0
Trichoderma_harzianum,1.0,0.6,0.75,5.0
Trichoderma_longibrachiatum,0.8333333333333334,1.0,0.9090909090909091,5.0
Ulocladium_chartarum,1.0,1.0,1.0,5.0
accuracy,0.8123167155425219,0.8123167155425219,0.8123167155425219,0.8123167155425219
macro avg,0.8142471921129537,0.7893456658301463,0.7846201471087703,682.0
weighted avg,0.8169737577987534,0.8123167155425219,0.7992659249590854,682.0
