media,n_samples,accuracy,macro_f1
PDA,115,0.8695652173913043,0.8170584689572031
CYA,132,0.7727272727272727,0.6948717948717948
MEAox,116,0.75,0.6951012588943624
OAT,108,0.7314814814814815,0.6610389610389611
YES,88,0.6818181818181818,0.6229251700680273
CREA,123,0.5772357723577236,0.4633563899868247
