media,n_samples,accuracy,macro_f1
PDA,103,0.8543689320388349,0.7859943977591036
MEAox,116,0.8017241379310345,0.7081547619047619
CYA,112,0.7946428571428571,0.6948764315852924
YES,125,0.672,0.5840367965367966
OAT,128,0.6484375,0.5661743485272897
CREA,98,0.5306122448979592,0.4182913165266106
