media,n_samples,accuracy,macro_f1
PDA,115,0.9130434782608695,0.8732014017728303
CYA,132,0.8712121212121212,0.8017656500802567
MEAox,116,0.8706896551724138,0.8428017718715393
OAT,108,0.7870370370370371,0.7246240601503761
YES,88,0.75,0.6860696517412935
CREA,123,0.6991869918699187,0.6200398852084245
