media,n_samples,accuracy,macro_f1
MEAox,99,0.696969696969697,0.6329059829059829
PDA,117,0.6239316239316239,0.540757808499744
CYA,117,0.6153846153846154,0.5001147446930579
YES,119,0.5882352941176471,0.48016764758337793
OAT,113,0.504424778761062,0.42435686918445537
CREA,116,0.35344827586206895,0.2828250401284109
