media,n_samples,accuracy,macro_f1
MEAox,112,0.875,0.8374321880650994
OAT,109,0.8715596330275229,0.7671855921855922
PDA,120,0.8583333333333333,0.8015686274509805
CYA,106,0.8301886792452831,0.7709764918625678
YES,112,0.8035714285714286,0.7089272516101784
CREA,123,0.6341463414634146,0.5446256038647342
