media,n_samples,accuracy,macro_f1
PDA,115,0.8869565217391304,0.842857142857143
CYA,101,0.8415841584158416,0.7747553816046967
MEAox,125,0.832,0.7763012181616833
OAT,116,0.7844827586206896,0.748174178762414
YES,118,0.7796610169491526,0.7115079365079365
CREA,106,0.6981132075471698,0.6239417989417989
