,precision,recall,f1-score,support
Acremonium,0.75,0.6,0.6666666666666666,5.0
Acremonium_alternatum,0.3333333333333333,0.4,0.36363636363636365,5.0
Acremonium_strictum,1.0,0.8,0.8888888888888888,5.0
Alternaria,1.0,0.75,0.8571428571428571,4.0
Arthrinium_phaeospermum,0.8333333333333334,1.0,0.9090909090909091,5.0
Ascospirella_lutea,0.3333333333333333,0.4,0.36363636363636365,5.0
Aspergillus,0.0,0.0,0.0,5.0
Aspergillus_aculeatinus,1.0,1.0,1.0,4.0
Aspergillus_arachidicola,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_calidoustus,0.6666666666666666,0.8,0.7272727272727273,5.0
Aspergillus_creber,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_flavus,1.0,0.8888888888888888,0.9411764705882353,9.0
Aspergillus_lentulus,1.0,1.0,1.0,4.0
Aspergillus_minisclerotigenes,1.0,1.0,1.0,5.0
Aspergillus_montevidensis,1.0,1.0,1.0,5.0
Aspergillus_neoglaber,0.8,0.8,0.8,5.0
Aspergillus_nomiae,0.8,1.0,0.8888888888888888,4.0
Aspergillus_occultus,0.8333333333333334,1.0,0.9090909090909091,5.0
Aspergillus_pseudonomiae,1.0,0.8,0.8888888888888888,5.0
Aspergillus_puniceus,1.0,1.0,1.0,5.0
Aspergillus_thermomutatus,1.0,0.75,0.8571428571428571,4.0
Aspergillus_ustus,1.0,1.0,1.0,4.0
Aspergillus_uvarum,0.8666666666666667,1.0,0.9285714285714286,13.0
Aspergillus_wentii,0.6666666666666666,1.0,0.8,4.0
Asteromyces_cruciatus,1.0,0.4,0.5714285714285714,5.0
Aureobasidium_melanogenum,0.8333333333333334,1.0,0.9090909090909091,5.0
Aureobasidium_pullulans,0.5,0.8,0.6153846153846154,5.0
Byssochlamys_spectabilis,1.0,0.4,0.5714285714285714,5.0
Cladosporium,1.0,1.0,1.0,9.0
Cladosporium_delicatulum,1.0,1.0,1.0,5.0
Cladosporium_tenuissimum,0.7142857142857143,1.0,0.8333333333333334,5.0
Cladosporium_varians,0.6,0.6,0.6,5.0
Drechslera,1.0,1.0,1.0,4.0
Epicoccum_nigrum,0.8333333333333334,1.0,0.9090909090909091,10.0
Fusarium_acuminatum,1.0,0.6,0.75,5.0
Fusarium_chlamydosporum,1.0,1.0,1.0,5.0
Fusarium_equiseti,0.75,0.75,0.75,4.0
Fusarium_foetens,1.0,0.6,0.75,5.0
Fusarium_tricinctum,0.8181818181818182,0.9,0.8571428571428571,10.0
Hamigera_avellanea,1.0,1.0,1.0,5.0
Hamigera_avellanea var. alba,0.5714285714285714,1.0,0.7272727272727273,4.0
Hypocrea_pulvinata,0.6666666666666666,0.8,0.7272727272727273,10.0
Hypocrea_sulphurea,0.7142857142857143,1.0,0.8333333333333334,5.0
