media,n_samples,accuracy,macro_f1
MEAox,116,0.8879310344827587,0.8427177177177176
PDA,103,0.883495145631068,0.8267709073679222
CYA,112,0.8392857142857143,0.7611842105263157
YES,125,0.784,0.7109173126614987
CREA,98,0.7142857142857143,0.6105059523809524
OAT,128,0.7109375,0.6368291761148904
