media,n_samples,accuracy,macro_f1
MEAox,99,0.5555555555555556,0.42680776014109345
CYA,117,0.5299145299145299,0.374733893557423
PDA,117,0.5042735042735043,0.41638434029738375
YES,119,0.42016806722689076,0.31883360085607276
OAT,113,0.39823008849557523,0.2960582010582011
CREA,116,0.23275862068965517,0.1682081317375435
