Model,Fold,Epoch,Class,Precision,Recall,F1-Score,Support
efficientnet_v2_s,1,0,Acremonium,0.1111111111111111,0.4,0.17391304347826086,5.0
efficientnet_v2_s,1,0,Acremonium_alternatum,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Acremonium_strictum,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Alternaria,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Arthrinium_phaeospermum,0.0,0.0,0.0,4.0
efficientnet_v2_s,1,0,Ascospirella_lutea,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Aspergillus,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Aspergillus_aculeatinus,0.13636363636363635,0.75,0.23076923076923078,4.0
efficientnet_v2_s,1,0,Aspergillus_arachidicola,1.0,0.2,0.3333333333333333,5.0
efficientnet_v2_s,1,0,Aspergillus_calidoustus,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Aspergillus_creber,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Aspergillus_flavus,0.4166666666666667,0.5555555555555556,0.47619047619047616,9.0
efficientnet_v2_s,1,0,Aspergillus_lentulus,0.0,0.0,0.0,4.0
efficientnet_v2_s,1,0,Aspergillus_minisclerotigenes,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Aspergillus_montevidensis,1.0,0.2,0.3333333333333333,5.0
efficientnet_v2_s,1,0,Aspergillus_neoglaber,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Aspergillus_nomiae,0.2857142857142857,0.4,0.3333333333333333,5.0
efficientnet_v2_s,1,0,Aspergillus_occultus,0.3333333333333333,0.25,0.2857142857142857,4.0
efficientnet_v2_s,1,0,Aspergillus_pseudonomiae,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Aspergillus_puniceus,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Aspergillus_thermomutatus,0.0,0.0,0.0,4.0
efficientnet_v2_s,1,0,Aspergillus_ustus,0.0,0.0,0.0,4.0
efficientnet_v2_s,1,0,Aspergillus_uvarum,0.1,0.07692307692307693,0.08695652173913043,13.0
efficientnet_v2_s,1,0,Aspergillus_wentii,0.5,0.6,0.5454545454545454,5.0
efficientnet_v2_s,1,0,Asteromyces_cruciatus,0.0,0.0,0.0,4.0
efficientnet_v2_s,1,0,Aureobasidium_melanogenum,0.2857142857142857,0.4,0.3333333333333333,5.0
efficientnet_v2_s,1,0,Aureobasidium_pullulans,0.21428571428571427,0.6,0.3157894736842105,5.0
efficientnet_v2_s,1,0,Byssochlamys_spectabilis,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Cladosporium,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.0
efficientnet_v2_s,1,0,Cladosporium_delicatulum,0.25,0.4,0.3076923076923077,5.0
efficientnet_v2_s,1,0,Cladosporium_tenuissimum,0.25,0.6,0.35294117647058826,5.0
efficientnet_v2_s,1,0,Cladosporium_varians,0.2,0.6,0.3,5.0
efficientnet_v2_s,1,0,Drechslera,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Epicoccum_nigrum,0.07692307692307693,0.6666666666666666,0.13793103448275862,9.0
efficientnet_v2_s,1,0,Fusarium_acuminatum,0.11764705882352941,0.4,0.18181818181818182,5.0
efficientnet_v2_s,1,0,Fusarium_chlamydosporum,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Fusarium_equiseti,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Fusarium_foetens,0.0,0.0,0.0,4.0
efficientnet_v2_s,1,0,Fusarium_tricinctum,0.2727272727272727,0.6,0.375,10.0
efficientnet_v2_s,1,0,Hamigera_avellanea,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Hamigera_avellanea var. alba,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Hypocrea_pulvinata,0.21739130434782608,0.5555555555555556,0.3125,9.0
efficientnet_v2_s,1,0,Hypocrea_sulphurea,0.16666666666666666,0.4,0.23529411764705882,5.0
efficientnet_v2_s,1,0,Hypocrea_thelephoricola,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Mariannaea_elegans,0.11363636363636363,1.0,0.20408163265306123,5.0
efficientnet_v2_s,1,0,Microdochium_nivale,0.1111111111111111,0.5,0.18181818181818182,4.0
efficientnet_v2_s,1,0,Monascus_ruber,0.0,0.0,0.0,5.0
efficientnet_v2_s,1,0,Monilinia_fructigena,0.0,0.0,0.0,5.0
