media,n_samples,accuracy,macro_f1
PDA,1361,0.997060984570169,0.9967409883925311
YES,1339,0.9955190440627334,0.995358685734241
CYA,1359,0.9904341427520236,0.9896073462200318
OAT,1337,0.9880329094988781,0.9877069289148159
MEAox,1328,0.9804216867469879,0.9780607940052387
CREA,1380,0.967391304347826,0.960229226813347
