media,n_samples,accuracy,macro_f1
PDA,661,0.773071104387292,0.7477559063100168
CYA,696,0.7112068965517241,0.6586555347678079
MEAox,655,0.6259541984732825,0.5626174530272067
OAT,706,0.6076487252124646,0.5643166580661838
YES,657,0.5540334855403348,0.5145453351957546
CREA,680,0.4073529411764706,0.32850673709225253
