,precision,recall,f1-score,support
Acremonium,0.0,0.0,0.0,28.0
Acremonium_alternatum,0.45454545454545453,0.3448275862068966,0.39215686274509803,29.0
Acremonium_strictum,0.35714285714285715,0.5172413793103449,0.4225352112676056,29.0
Alternaria,0.8,0.13793103448275862,0.23529411764705882,29.0
Arthrinium_phaeospermum,0.8823529411764706,0.5172413793103449,0.6521739130434783,29.0
Ascospirella_lutea,0.0,0.0,0.0,28.0
Aspergillus,0.5,0.10344827586206896,0.17142857142857143,29.0
Aspergillus_aculeatinus,0.43243243243243246,0.5925925925925926,0.5,27.0
Aspergillus_arachidicola,1.0,0.034482758620689655,0.06666666666666667,29.0
Aspergillus_calidoustus,0.2702702702702703,0.35714285714285715,0.3076923076923077,28.0
Aspergillus_creber,0.7142857142857143,0.1724137931034483,0.2777777777777778,29.0
Aspergillus_flavus,0.47368421052631576,0.46551724137931033,0.46956521739130436,58.0
Aspergillus_lentulus,0.2926829268292683,0.5,0.36923076923076925,24.0
Aspergillus_minisclerotigenes,0.2692307692307692,0.7241379310344828,0.3925233644859813,29.0
Aspergillus_montevidensis,0.3225806451612903,0.3448275862068966,0.3333333333333333,29.0
Aspergillus_neoglaber,0.6,0.10344827586206896,0.17647058823529413,29.0
Aspergillus_nomiae,0.4,0.07142857142857142,0.12121212121212122,28.0
Aspergillus_occultus,0.45,0.3103448275862069,0.3673469387755102,29.0
Aspergillus_pseudonomiae,0.34615384615384615,0.32142857142857145,0.3333333333333333,28.0
Aspergillus_puniceus,0.3888888888888889,0.4827586206896552,0.4307692307692308,29.0
Aspergillus_thermomutatus,0.24444444444444444,0.4583333333333333,0.3188405797101449,24.0
Aspergillus_ustus,0.5454545454545454,0.2222222222222222,0.3157894736842105,27.0
Aspergillus_uvarum,0.6341463414634146,0.7222222222222222,0.6753246753246753,72.0
Aspergillus_wentii,0.36,0.3333333333333333,0.34615384615384615,27.0
Asteromyces_cruciatus,0.14285714285714285,0.1724137931034483,0.15625,29.0
Aureobasidium_melanogenum,0.47619047619047616,0.35714285714285715,0.40816326530612246,28.0
Aureobasidium_pullulans,0.0,0.0,0.0,29.0
Byssochlamys_spectabilis,0.07142857142857142,0.034482758620689655,0.046511627906976744,29.0
Cladosporium,0.3984375,0.8793103448275862,0.5483870967741935,58.0
Cladosporium_delicatulum,0.0,0.0,0.0,28.0
Cladosporium_tenuissimum,0.1328125,0.5862068965517241,0.21656050955414013,29.0
Cladosporium_varians,0.0,0.0,0.0,29.0
Drechslera,0.5,0.034482758620689655,0.06451612903225806,29.0
Epicoccum_nigrum,0.5,0.17543859649122806,0.2597402597402597,57.0
Fusarium_acuminatum,0.1875,0.3103448275862069,0.23376623376623376,29.0
Fusarium_chlamydosporum,0.3333333333333333,0.2413793103448276,0.28,29.0
Fusarium_equiseti,0.3333333333333333,0.27586206896551724,0.3018867924528302,29.0
Fusarium_foetens,0.7272727272727273,0.27586206896551724,0.4,29.0
Fusarium_tricinctum,0.1643835616438356,0.21052631578947367,0.18461538461538463,57.0
Hamigera_avellanea,0.5185185185185185,0.4827586206896552,0.5,29.0
Hamigera_avellanea var. alba,0.0,0.0,0.0,29.0
Hypocrea_pulvinata,0.21359223300970873,0.38596491228070173,0.275,57.0
