media,n_samples,accuracy,macro_f1
PDA,661,0.09379727685325265,0.013977588930695499
CYA,696,0.09195402298850575,0.016367151219345982
YES,657,0.0776255707762557,0.020678446413010122
OAT,706,0.0764872521246459,0.018456137205912146
MEAox,655,0.0732824427480916,0.01714893733927175
CREA,680,0.04411764705882353,0.00956206548429646
