media,n_samples,accuracy,macro_f1
CYA,696,0.33045977011494254,0.2621459294056316
PDA,661,0.32526475037821484,0.23392796945312527
MEAox,655,0.26259541984732826,0.2057727437693444
YES,657,0.2465753424657534,0.18562903341398937
OAT,706,0.24645892351274787,0.19359267118588913
CREA,680,0.11323529411764706,0.07001150794379087
