media,n_samples,accuracy,macro_f1
PDA,669,0.8729446935724963,0.85541083567326
CYA,664,0.7816265060240963,0.7484110192322065
OAT,666,0.7537537537537538,0.7475859677881324
MEAox,669,0.695067264573991,0.662011303544845
YES,691,0.6714905933429812,0.6133059325165279
CREA,695,0.5064748201438849,0.47547028259681084
