media,n_samples,accuracy,macro_f1
PDA,669,0.7324364723467862,0.7029252592663936
CYA,655,0.6122137404580152,0.5850995937827399
OAT,684,0.5950292397660819,0.5602137610599865
MEAox,721,0.5436893203883495,0.4937879525585995
YES,657,0.517503805175038,0.4963764549918575
CREA,669,0.4304932735426009,0.37217431564568926
