media,n_samples,accuracy,macro_f1
PDA,661,0.6263237518910741,0.5827596851692652
CYA,696,0.5890804597701149,0.546193461769194
MEAox,655,0.500763358778626,0.42003936508164463
OAT,706,0.4915014164305949,0.443656241238227
YES,657,0.4611872146118721,0.41334207799111855
CREA,680,0.3161764705882353,0.22915304217767155
