media,n_samples,accuracy,macro_f1
PDA,661,0.7609682299546142,0.7341314754151143
CYA,696,0.6997126436781609,0.6542342713969392
MEAox,655,0.6091603053435114,0.5505589686758986
OAT,706,0.5963172804532578,0.5609361562361117
YES,657,0.5494672754946728,0.5132864330415277
CREA,680,0.38823529411764707,0.31193822925687453
