media,n_samples,accuracy,macro_f1
PDA,669,0.8445440956651719,0.8254473493688723
CYA,664,0.7605421686746988,0.723007372344702
OAT,666,0.7312312312312312,0.7100904975196345
MEAox,669,0.6771300448430493,0.6430065095530917
YES,691,0.6468885672937771,0.5875603428702794
CREA,695,0.48633093525179855,0.45465282001635443
