media,n_samples,accuracy,macro_f1
PDA,690,0.7376811594202899,0.6929243307450507
CYA,673,0.6537890044576523,0.6077020587624479
MEAox,661,0.6217851739788199,0.5571359256259094
OAT,671,0.5767511177347243,0.5428548164301861
YES,690,0.5028985507246376,0.46923955189292416
CREA,669,0.40358744394618834,0.3139831319093266
