media,n_samples,accuracy,macro_f1
PDA,1361,0.997060984570169,0.9982630693103183
CYA,1359,0.9948491537895512,0.9946466614888146
CREA,1380,0.9884057971014493,0.9858925461099374
MEAox,1328,0.9804216867469879,0.9801674576292688
OAT,1337,0.9790575916230366,0.9774010266833097
YES,1339,0.9634055265123226,0.9680403297628675
