media,n_samples,accuracy,macro_f1
CYA,1370,1.0,1.0
PDA,1362,0.9933920704845814,0.9901318264049296
CREA,1362,0.9926578560939795,0.9917479224892185
YES,1309,0.9923605805958747,0.9869622915554394
OAT,1339,0.9850634802091113,0.9823059451066805
MEAox,1361,0.9831006612784717,0.9788507172076177
