media,n_samples,accuracy,macro_f1
PDA,1305,0.9793103448275862,0.9783670752758518
MEAox,1336,0.9588323353293413,0.952793148942025
OAT,1386,0.9581529581529582,0.9570954376369292
CYA,1335,0.954307116104869,0.9566910468259465
YES,1383,0.9486623282718727,0.9509423551199622
CREA,1359,0.9227373068432672,0.9191905980093691
