media,n_samples,accuracy,macro_f1
PDA,1361,0.9845701689933872,0.9835989596104224
CYA,1359,0.9808682855040471,0.9738022922895124
YES,1339,0.9731142643764003,0.9710277588067444
MEAox,1328,0.9646084337349398,0.9574876280636786
OAT,1337,0.9626028421839941,0.9606148109835705
CREA,1380,0.9246376811594202,0.9194173737177189
