media,n_samples,accuracy,macro_f1
CYA,1314,0.9908675799086758,0.985533348762689
OAT,1392,0.9899425287356322,0.9856224047698716
MEAox,1341,0.9888143176733781,0.9857099946628488
CREA,1328,0.9849397590361446,0.9817119461918601
YES,1312,0.9847560975609756,0.9783704529654795
PDA,1417,0.9781227946365562,0.974703617233449
