media,n_samples,accuracy,macro_f1
OAT,2713,0.9918908956874309,0.9908169531712501
CREA,2641,0.9897765997728133,0.9885418239354941
CYA,2698,0.9833209785025945,0.9847156762934958
MEAox,2826,0.9815994338287332,0.9831217065203944
PDA,2653,0.9803995476818695,0.9782132574942553
YES,2661,0.9755730928222472,0.9762795441245525
