media,n_samples,accuracy,macro_f1
CREA,2720,1.0,1.0
CYA,2638,1.0,1.0
MEAox,2686,1.0,1.0
OAT,2791,1.0,1.0
PDA,2723,1.0,1.0
YES,2635,1.0,1.0
