media,n_samples,accuracy,macro_f1
CREA,2691,1.0,1.0
CYA,2717,1.0,1.0
MEAox,2666,1.0,1.0
PDA,2649,1.0,1.0
YES,2729,1.0,1.0
OAT,2740,0.9996350364963503,0.9991681090582188
